"Time";"Gender";"Age";"Live_in";"Grew_up";"Country";"Education";"Social_class";"Ethicity";"Color_blind";"ID_Judge";"Survey";"Age_class"
2023-09-15;"Male";37;"Metropolis";"Metropolis";"Brazil";"Master";"Low";"Prefiro não informar";"No";"C_16_judge_cae91b067f488fcf0234ab4ce0470a09";"BR";"25_59"
2023-09-15;"Male";19;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_de1d9b8c3f741e3ce2d170ee188b0398";"BR";"18_24"
2023-09-15;"Female";59;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_06361aff1207e9fbdef3710f73011a72";"BR";"25_59"
2023-09-15;"Male";58;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_9cb949c37610d0845fb71e35cb57eebd";"BR";"25_59"
2023-09-15;"Female";54;"Metropolis";"Metropolis";"Cameroon";"Bachelor";"Upper";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_18a19d00b7b9ef2aecdf3df252b69b1b";"BR";"25_59"
2023-09-15;"Male";50;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_d23ddf3e35a26895a00eaae0780a936f";"BR";"25_59"
2023-09-15;"Male";31;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_68f5a3f3bba30076baae8ae92dafb6fb";"BR";"25_59"
2023-09-15;"Female";41;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_d04661db3d419368a2c5364cb707a24e";"BR";"25_59"
2023-09-15;"Female";60;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_2e1674e60566ac65dd8c41f39cc80ca7";"BR";"60_100"
2023-09-15;"Female";61;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_b3e78f3921e5448a3001d19fa4c8d114";"BR";"60_100"
2023-09-15;"Male";69;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_f772445031a11b75e733314168909c26";"BR";"60_100"
2023-09-15;"Female";18;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_110df84bb76d41ac2231369769cfad97";"BR";"18_24"
2023-09-15;"Female";47;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_0f81c5535cd3eadb84827da3abc62051";"BR";"25_59"
2023-09-15;"Male";23;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda, Latino ou Hispânico, Branca";"No";"C_16_judge_82d923a3d65eb6287cd4fcfd41e92c68";"BR";"18_24"
2023-09-15;"Female";62;"Small city";"Metropolis";"Brazil";"Bachelor";"Low";"Prefiro não informar";"No";"C_16_judge_03574b8b2b182639a799ac4f0ada99c8";"BR";"60_100"
2023-09-15;"Female";22;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_3c8f66d57b7f97bb0d8efb8112a5c182";"BR";"18_24"
2023-09-15;"Female";62;"Small city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_07d5a5e8b8268f6879740019aa15e0ad";"BR";"60_100"
2023-09-15;"Female";56;"Small city";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_f864d2c02b2d256c6bb34a540576d0f0";"BR";"25_59"
2023-09-15;"Male";65;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_d6359f806ce924e51269886cdf46fa46";"BR";"60_100"
2023-09-16;"Female";58;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_daf46941fb50dbc36f47f83990152d53";"BR";"25_59"
2023-09-16;"Male";64;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_b5bd3fec19bf2bdb0358c1c2a33d88ec";"BR";"60_100"
2023-09-16;"Female";46;"Small city";"Median city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_c0ee11004fe68931d99e15f53ccc0130";"BR";"25_59"
2023-09-16;"Female";52;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_dddd8bc839b46a2ef43211246a0dc703";"BR";"25_59"
2023-09-16;"Female";55;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_acb9537a500b5edbe3731bc0eb5468ab";"BR";"25_59"
2023-09-16;"Female";20;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_196dff76d56a980348a950efa0c321ae";"BR";"18_24"
2023-09-16;"Female";57;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_0d0d44f3a16946c34047e7cee9ba223f";"BR";"25_59"
2023-09-16;"Male";58;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_1d6f56d657b491579fb4a60ad5b9bab5";"BR";"25_59"
2023-09-16;"Female";23;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_5e821a830b96a0289e073ed264bdb8c0";"BR";"18_24"
2023-09-16;"Female";46;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_87ea965c9c34b95e8621599d8942de9c";"BR";"25_59"
2023-09-16;"Female";45;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_08dfd6d876bebfe66ee33f2e9948d702";"BR";"25_59"
2023-09-16;"Male";38;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Preta ou Africana, Parda";"No";"C_16_judge_caa55e311ec3eaae005742b7b06debf9";"BR";"25_59"
2023-09-16;"Female";32;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_98c9cf18d0b8fd7ab400f0a31f331360";"BR";"25_59"
2023-09-16;"Female";48;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_736c8ef6e0deb26c70eb4479caa476d1";"BR";"25_59"
2023-09-16;"Male";45;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_def15bc4ccdaed12567789d3f7abfa64";"BR";"25_59"
2023-09-16;"Female";57;"Small city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_345d61cfd02dfb902fca70e5a0945470";"BR";"25_59"
2023-09-16;"Female";71;"Metropolis";"Median city";"Brazil";"Master";"Upper";"Parda";"No";"C_16_judge_3d6a0d7c5907a65efe5fae23b44d7b63";"BR";"60_100"
2023-09-16;"Female";53;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_fb1837541354727c52db9a632f80b729";"BR";"25_59"
2023-09-16;"Male";40;"Median city";"Metropolis";"Brazil";"Master";"Middle";"Parda";"No";"C_16_judge_68cf0c9217cb7d08d714a2e3000ecabc";"BR";"25_59"
2023-09-16;"Female";66;"Metropolis";"Median city";"Brazil";"Bachelor";"Low";"Latino ou Hispânico";"No";"C_16_judge_3d2e078d7c5fed0c4edd9ffaac1889cb";"BR";"60_100"
2023-09-16;"Female";45;"Metropolis";"Small city";"Brazil";"PhD";"Low";"Branca";"No";"C_16_judge_29a8580acb64cd64289a73f6de139c01";"BR";"25_59"
2023-09-16;"Female";58;"Small city";"Metropolis";"Brazil";"Bachelor";"Upper";"Latino ou Hispânico";"No";"C_16_judge_1bb0aeb67c4db0ae46f65efda19ed3fa";"BR";"25_59"
2023-09-16;"Female";57;"Small city";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_20ce742cfa9de9d9eee84b2e74a1b412";"BR";"25_59"
2023-09-16;"Female";21;"Metropolis";"Metropolis";"Italy";"High school";"Middle";"Latino ou Hispânico, Branca, Oriente Médio ou Norte Africano";"No";"C_16_judge_958c0a6bda608a143167286af191b4f4";"BR";"18_24"
2023-09-16;"Male";26;"Metropolis";"Median city";"Brazil";"Bachelor";"Low";"Latino ou Hispânico";"No";"C_16_judge_4ede4f24f2e9da17ba4a4304c4654130";"BR";"18_24"
2023-09-16;"Female";46;"Metropolis";"Median city";"Brazil";"Master";"Low";"Indígena";"No";"C_16_judge_9a9e2fa6b771c7d33558e3d36f5a25c4";"BR";"25_59"
2023-09-16;"Female";67;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_e7d4e7f47bc08dc086de1f457200763d";"BR";"60_100"
2023-09-16;"Female";33;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_4fa0325b5039439b938e444324fb9049";"BR";"25_59"
2023-09-16;"Male";47;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_7ec8072cc90d18983d790af78b1da227";"BR";"25_59"
2023-09-16;"Female";66;"Metropolis";"Metropolis";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_e8f4b43c93e092c54582e262c881a3fb";"BR";"60_100"
2023-09-16;"Male";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_8740842c8bb8d4e1ad2380c9c66e1571";"BR";"25_59"
2023-09-17;"Male";62;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_9390c2ce4508a2cd2c33f5d116876500";"BR";"60_100"
2023-09-17;"Male";28;"Metropolis";"Small city";"Brazil";"Master";"Middle";"Preta ou Africana";"No";"C_16_judge_98cc12ed33cc8eb1bffac56a0d534e20";"BR";"18_24"
2023-09-17;"Male";52;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_7c2256e9b26e1d463736586bf136a83c";"BR";"25_59"
2023-09-17;"Female";28;"Metropolis";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_f41941e794a3475f2e0e56a3539d6574";"BR";"18_24"
2023-09-17;"Male";27;"Metropolis";"Metropolis";"Brazil";"Master";"Low";"Parda";"No";"C_16_judge_19a639d37f6b7c4f8d1433e7927c17d7";"BR";"18_24"
2023-09-17;"Male";55;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Prefiro não informar, Branca";"No";"C_16_judge_1a2a64010dc56e7ea6ca65773ab58d6d";"BR";"25_59"
2023-09-17;"Male";31;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_03430cb90baa18fdf3d03515b562deb4";"BR";"25_59"
2023-09-17;"Female";62;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_719cc68fa89371b6746ccc62cbe6c0b1";"BR";"60_100"
2023-09-17;"Male";20;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Parda";"No";"C_16_judge_ea04c6b636ebdb5d8443178b7b8641a9";"BR";"18_24"
2023-09-17;"Male";18;"Median city";"Median city";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_20f27d37cbaca8eefe9e7a8d20a55130";"BR";"18_24"
2023-09-17;"Female";52;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"Não";"BR";"25_59"
2023-09-17;"Male";65;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_ce95b453896157dac8be9b387398f4e1";"BR";"60_100"
2023-09-17;"Female";69;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_74c015e8fd9f61ade93f801487379943";"BR";"60_100"
2023-09-17;"Female";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_256fa16f3cb937abe4bbe4b1e0147f32";"BR";"25_59"
2023-09-17;"Male";47;"Metropolis";"Median city";"Brazil";"Master";"Upper";"Parda";"No";"C_16_judge_b8a6e277ca8529dddb6ad82409914697";"BR";"25_59"
2023-09-17;"Female";46;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_3b8aa3c07b4aa5f04838d3bb0cf545ff";"BR";"25_59"
2023-09-17;"Female";57;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5b1531e0c03d70726d8bb0bf094c9c45";"BR";"25_59"
2023-09-17;"Male";59;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_843d93b9e54e8c03b1eafeae8a6518c8";"BR";"25_59"
2023-09-17;"Female";66;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_2f6bd739db695a07df77f6e148bee0a6";"BR";"60_100"
2023-09-17;"Female";41;"Metropolis";"Small city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_75216b47ceb0506b082ef59c61ff35a2";"BR";"25_59"
2023-09-17;"Female";47;"Small city";"Metropolis";"Brazil";"PhD";"Low";"Branca";"No";"C_16_judge_24d4d1ddcc3cdd4e756614d102a85e73";"BR";"25_59"
2023-09-17;"Female";56;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Latino ou Hispânico";"No";"C_16_judge_c613d958ca05f6a289cd6c75c04122d2";"BR";"25_59"
2023-09-17;"Female";36;"Median city";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_89e14297b3067c19652e814a375cbb58";"BR";"25_59"
2023-09-17;"Female";74;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_0a11ec7d436722dc02bfd1e3df0c1691";"BR";"60_100"
2023-09-17;"Female";45;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_c2525383add0bd52e0ae9ae4077451ea";"BR";"25_59"
2023-09-17;"Male";35;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_16b077580035c170cd0fe4374508bd2c";"BR";"25_59"
2023-09-17;"Female";45;"Metropolis";"Small city";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_9b92858eaefc7c55ef3e342ff8d2170d";"BR";"25_59"
2023-09-17;"Female";59;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_7a19c0005e7ee121c1624b2c1fcd601d";"BR";"25_59"
2023-09-17;"Female";64;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_cb7cf627c685b91739dfd7d0660ca06c";"BR";"60_100"
2023-09-17;"Female";53;"Small city";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_407e664ca9bb95411dea296e474f7764";"BR";"25_59"
2023-09-17;"Female";67;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda, Branca";"No";"C_16_judge_d5f8519b68884e96f09c8541be0bcf17";"BR";"60_100"
2023-09-17;"Male";72;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5d5ddaca8e2957d698f016bf09bbed7f";"BR";"60_100"
2023-09-17;"Female";40;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico";"No";"C_16_judge_de0d1faa97f99c484e4b2b7d8e16050b";"BR";"25_59"
2023-09-17;"Female";58;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_4ed22b51471733e702a9ab1af0a8b82f";"BR";"25_59"
2023-09-17;"Female";31;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_55790b43d97d6df7ab725e47179505d7";"BR";"25_59"
2023-09-17;"Male";71;"Metropolis";"Small city";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_a09ea851409bda53b7f1ecb0089f9aac";"BR";"60_100"
2023-09-17;"Male";32;"Metropolis";"Median city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_a3773a8b845d0c5cf950096402920314";"BR";"25_59"
2023-09-17;"Female";49;"Metropolis";"Small city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_a0c6e0715b37d392408b9eaadd21eefe";"BR";"25_59"
2023-09-17;"Female";60;"Metropolis";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_5ce84b92b40bd2082f4b941e29b5928c";"BR";"60_100"
2023-09-17;"Female";56;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_ac0bbac312b75b59b06caa42cbd045cf";"BR";"25_59"
2023-09-17;"Male";30;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_ce8f31e3f63feb117db3bb33f662ec20";"BR";"25_59"
2023-09-17;"Female";47;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_66853715f0f371758759beb63973b293";"BR";"25_59"
2023-09-17;"Female";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_ea6ddab2f264d9af103660942a48bb62";"BR";"25_59"
2023-09-17;"Female";43;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_93a69254fdd20b79dc2accecc548dd3d";"BR";"25_59"
2023-09-17;"Male";18;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_49fe8b8f32622a55f58011caa7c8e888";"BR";"18_24"
2023-09-17;"Female";60;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_9ef389d5872bf537aad42029d4abbc62";"BR";"60_100"
2023-09-17;"Female";59;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_1974c4a449c08c9690c6be53ed6becb7";"BR";"25_59"
2023-09-17;"Female";59;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_6b8a69bedbdc8f52fc08a9a3cbff587d";"BR";"25_59"
2023-09-17;"Other";38;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Indígena";"No";"C_16_judge_e133e667d92e1cce87648c9ab2747635";"BR";"25_59"
2023-09-17;"Female";33;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Etnia ou identidade racial não listada aqui";"No";"C_16_judge_4c225a9faef6c3b3f166251111b5f318";"BR";"25_59"
2023-09-17;"Male";67;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"Yes";"C_16_judge_46019e28a541997f6f7429cbe08efd1d";"BR";"60_100"
2023-09-17;"Male";34;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico, Branca";"No";"C_16_judge_7e3d667824abc88a0fdfc0aa6c1bc9b4";"BR";"25_59"
2023-09-17;"Female";50;"Small city";"Small city";"Brazil";"PhD";"Middle";"Parda";"No";"C_16_judge_967f6e0faddf4bcef0e201443522c48f";"BR";"25_59"
2023-09-17;"Male";22;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_e5338763a1e02a3005a72e3227335833";"BR";"18_24"
2023-09-17;"Female";40;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_8ec283cd9e83fd04e3bae0899e904ca4";"BR";"25_59"
2023-09-17;"Female";29;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5892fec0ffe74779a91fea8c9089e6dd";"BR";"18_24"
2023-09-17;"Male";22;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_0f31a3790bfc3327710824e6368456bc";"BR";"18_24"
2023-09-17;"Male";61;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"Yes";"C_16_judge_8d557e01dfc24fe6167fa5da7c50c2b2";"BR";"60_100"
2023-09-17;"Male";40;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_142d435c8a642f7ef3f1acb8ec004fbd";"BR";"25_59"
2023-09-17;"Male";35;"Metropolis";"Small city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_685e6fd6980983658d5fd29823118c0c";"BR";"25_59"
2023-09-17;"Male";32;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_8868d1d6a0a90bb13f9aaab0d392fa56";"BR";"25_59"
2023-09-17;"Male";41;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_2d6030bd35b45dfde53f77c5dc42ce62";"BR";"25_59"
2023-09-18;"Female";56;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_35d59b97a5de7fe822e6b87ef875dde8";"BR";"25_59"
2023-09-18;"Male";35;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_31491b070371cc7c1f7c26a36e7d83c7";"BR";"25_59"
2023-09-18;"Female";22;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_7099cca4fc2fd150d972c88c6e861848";"BR";"18_24"
2023-09-18;"Female";49;"Metropolis";"Median city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_e6098b63a3e9e669019063bfceb9d35c";"BR";"25_59"
2023-09-18;"Male";37;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_969369ca14a044084bb5069bac3bc085";"BR";"25_59"
2023-09-18;"Male";57;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_b0acea07027072cf524ea8708736277f";"BR";"25_59"
2023-09-18;"Female";20;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_0839f78ed0d2487b42287f75bfc5d3dc";"BR";"18_24"
2023-09-18;"Male";70;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_f91d5d6125eab97c83e3765869b4a63d";"BR";"60_100"
2023-09-18;"Male";24;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_fc61269fb741dff963566916930dbaad";"BR";"18_24"
2023-09-18;"Male";61;"Median city";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_247aae9bd6a149c259cd36ff850340ed";"BR";"60_100"
2023-09-18;"Female";51;"Metropolis";"Small city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_16e9cd107d3b90eb6b44d3e5a2394ad5";"BR";"25_59"
2023-09-18;"Female";45;"Metropolis";"Metropolis";"Brazil";"Master";"Low";"Parda";"No";"C_16_judge_0644fee2a741c09f6d426a5705268b2e";"BR";"25_59"
2023-09-18;"Female";64;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Prefiro não informar";"No";"C_16_judge_7ed7d1ef1b21b86c55e6e297432380f6";"BR";"60_100"
2023-09-18;"Other";73;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_e0032b8e4d51aa018ea02c4e0da7a72e";"BR";"60_100"
2023-09-18;"Male";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_3c7f27cf0af438635d7930692df89603";"BR";"25_59"
2023-09-18;"Female";51;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_fdfe365ebbd72dc01d79885d979aa958";"BR";"25_59"
2023-09-18;"Female";68;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_8a843b5876ecb7560a51ca9979792b89";"BR";"60_100"
2023-09-18;"Other";60;"Metropolis";"Median city";"Brazil";"Master";"Middle";"Prefiro não informar";"No";"C_16_judge_58a3e267eb65948fe068789ebb58c32f";"BR";"60_100"
2023-09-18;"Male";38;"Metropolis";"Median city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_ba85f01ee051560abd40620f369d906d";"BR";"25_59"
2023-09-18;"Female";60;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_957165ad9b1d88b38639022d67b4e0a1";"BR";"60_100"
2023-09-18;"Male";34;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_a5f39080083c1177b1aa51529337d751";"BR";"25_59"
2023-09-18;"Male";34;"Metropolis";"Small city";"Brazil";"Master";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_95784fcaeafc79cea4dbddc3f82845ea";"BR";"25_59"
2023-09-18;"Male";37;"Metropolis";"Median city";"Brazil";"PhD";"Upper";"Latino ou Hispânico";"No";"C_16_judge_8b492dadace822afa4221eea8940caa9";"BR";"25_59"
2023-09-18;"Male";27;"Metropolis";"Small city";"Brazil";"Master";"Low";"Parda";"No";"C_16_judge_de47bff943046c91e5af60b94961227c";"BR";"18_24"
2023-09-18;"Male";47;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_f0ed2c087778f27f3d90b166dce1d3f5";"BR";"25_59"
2023-09-18;"Female";60;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_dbcf0efd5078c1c668ea53d8c2136b23";"BR";"60_100"
2023-09-18;"Female";33;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_92057e511ce152d5904ed45e1f9ecfdd";"BR";"25_59"
2023-09-18;"Male";66;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_8037cb43f384aed9ac27d1e50614186a";"BR";"60_100"
2023-09-18;"Male";38;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_58fd1a601cae9c52cc84de40e8975147";"BR";"25_59"
2023-09-18;"Female";66;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_15e9c5287dbd23c4703e9c90d7b3ed1d";"BR";"60_100"
2023-09-18;"Male";18;"Metropolis";"Median city";"Brazil";"Bachelor";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_ef550ff5a4e9975bd03c5d312dfacaca";"BR";"18_24"
2023-09-18;"Male";43;"Metropolis";"Median city";"Brazil";"PhD";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_1448bda75cfd9de927f4be517b9c6feb";"BR";"25_59"
2023-09-18;"Female";30;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_e51bcbe2f8a55f89d0838cee1909f070";"BR";"25_59"
2023-09-18;"Female";57;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_ccadecac79cdd09009e362b8f61cb1db";"BR";"25_59"
2023-09-18;"Male";18;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_2ee2bd671c54327099917cc79e1618a8";"BR";"18_24"
2023-09-18;"Male";53;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Preta ou Africana";"No";"C_16_judge_2bcacb17d98776cdbbcd4bc694ce478c";"BR";"25_59"
2023-09-18;"Female";65;"Metropolis";"Metropolis";"Brazil";"High school";"Upper";"Preta ou Africana";"No";"C_16_judge_376dd1d763283248cbf362e18e3f2af8";"BR";"60_100"
